GH5_14	b-glucosidase (EC 3.2.1.21);exo-b-1,3-glucanase (EC 3.2.1.58)
GH5_15	endo-b-1,6-glucanase (EC 3.2.1.75)
GH5_16	endo-b-1,6-galactanase (EC 3.2.1.164)
GH5_17	endo-b-1,4-mannanase (EC 3.2.1.78)
GH5_18	b-mannosidase (EC 3.2.1.25)
GH5_19	exo-b-1,4-mannobiohydrolase / mannobiose-producing exo-b-mannanase (EC 3.2.1.100);b-mannosidase (EC 3.2.1.25)
GH5_20	No known activity in this subfamily.<BR> Activities in Family: <BR>[retaining] b-1,4-mannan transglycosylase (EC 2.4.1.-);[retaining] arabinoxylan-specific endo-b-1,4-xylanase (EC 3.2.1.-);[retaining] exo-xyloglucanase (EC 3.2.1.-);b-1,3-mannanase (EC 3.2.1.-);b-glycosidase (EC 3.2.1.-);b-rutinosidase /a-L-rhamnose-(1,6)-b-D-glucosidase (EC 3.2.1.-);glucomannan-specific endo-b-1,4-glucanase (EC 3.2.1.-);exo-b-1,4-mannobiohydrolase / mannobiose-producing exo-b-mannanase (EC 3.2.1.100);steryl b-glucosidase (EC 3.2.1.104);endoglycosylceramidase (EC 3.2.1.123);chitosanase (EC 3.2.1.132);b-D-galactofuranosidase (EC 3.2.1.146);b-primeverosidase (EC 3.2.1.149);xyloglucan-specific endo-b-1,4-glucanase / endo-xyloglucanase (EC 3.2.1.151);endo-b-1,6-galactanase (EC 3.2.1.164);hesperidin 6-O-a-L-rhamnosyl-b-glucosidase (EC 3.2.1.168);b-glucosidase (EC 3.2.1.21);b-galactosidase (EC 3.2.1.23);b-mannosidase (EC 3.2.1.25);xylan b-1,4-xylosidase (EC 3.2.1.37);endo-b-1,3-glucanase / laminarinase (EC 3.2.1.39);endo-b-1,4-glucanase (EC 3.2.1.4);b-glucosylceramidase (EC 3.2.1.45);b-galactosylceramidase (EC 3.2.1.46);b-N-acetylhexosaminidase (EC 3.2.1.52);a-L-arabinofuranosidase (EC 3.2.1.55);exo-b-1,3-glucanase (EC 3.2.1.58);endo-b-1,3(4)-glucanase / lichenase-laminarinase (EC 3.2.1.6);lichenase / endo-b-1,3-1,4-glucanase (EC 3.2.1.73);exo-b-1,4-glucanase / cellodextrinase (EC 3.2.1.74);endo-b-1,6-glucanase (EC 3.2.1.75);endo-b-1,4-mannanase (EC 3.2.1.78);endo-b-1,4-xylanase (EC 3.2.1.8)
GH5_21	endo-b-1,4-xylanase (EC 3.2.1.8)
GH5_22	xylan b-1,4-xylosidase (EC 3.2.1.37);endo-b-1,4-glucanase (EC 3.2.1.4)
GH5_23	b-rutinosidase /a-L-rhamnose-(1,6)-b-D-glucosidase (EC 3.2.1.-);b-primeverosidase (EC 3.2.1.149);hesperidin 6-O-a-L-rhamnosyl-b-glucosidase (EC 3.2.1.168)
GH5_24	No known activity in this subfamily.<BR> Activities in Family: <BR>[retaining] b-1,4-mannan transglycosylase (EC 2.4.1.-);[retaining] arabinoxylan-specific endo-b-1,4-xylanase (EC 3.2.1.-);[retaining] exo-xyloglucanase (EC 3.2.1.-);b-1,3-mannanase (EC 3.2.1.-);b-glycosidase (EC 3.2.1.-);b-rutinosidase /a-L-rhamnose-(1,6)-b-D-glucosidase (EC 3.2.1.-);glucomannan-specific endo-b-1,4-glucanase (EC 3.2.1.-);exo-b-1,4-mannobiohydrolase / mannobiose-producing exo-b-mannanase (EC 3.2.1.100);steryl b-glucosidase (EC 3.2.1.104);endoglycosylceramidase (EC 3.2.1.123);chitosanase (EC 3.2.1.132);b-D-galactofuranosidase (EC 3.2.1.146);b-primeverosidase (EC 3.2.1.149);xyloglucan-specific endo-b-1,4-glucanase / endo-xyloglucanase (EC 3.2.1.151);endo-b-1,6-galactanase (EC 3.2.1.164);hesperidin 6-O-a-L-rhamnosyl-b-glucosidase (EC 3.2.1.168);b-glucosidase (EC 3.2.1.21);b-galactosidase (EC 3.2.1.23);b-mannosidase (EC 3.2.1.25);xylan b-1,4-xylosidase (EC 3.2.1.37);endo-b-1,3-glucanase / laminarinase (EC 3.2.1.39);endo-b-1,4-glucanase (EC 3.2.1.4);b-glucosylceramidase (EC 3.2.1.45);b-galactosylceramidase (EC 3.2.1.46);b-N-acetylhexosaminidase (EC 3.2.1.52);a-L-arabinofuranosidase (EC 3.2.1.55);exo-b-1,3-glucanase (EC 3.2.1.58);endo-b-1,3(4)-glucanase / lichenase-laminarinase (EC 3.2.1.6);lichenase / endo-b-1,3-1,4-glucanase (EC 3.2.1.73);exo-b-1,4-glucanase / cellodextrinase (EC 3.2.1.74);endo-b-1,6-glucanase (EC 3.2.1.75);endo-b-1,4-mannanase (EC 3.2.1.78);endo-b-1,4-xylanase (EC 3.2.1.8)
GH5_25	endo-b-1,4-glucanase (EC 3.2.1.4);endo-b-1,4-mannanase (EC 3.2.1.78);endo-b-1,4-xylanase (EC 3.2.1.8)
GH5_26	b-glycosidase (EC 3.2.1.-);endo-b-1,4-glucanase (EC 3.2.1.4);lichenase / endo-b-1,3-1,4-glucanase (EC 3.2.1.73)
GH5_27	endoglycosylceramidase (EC 3.2.1.123)
GH5_28	endoglycosylceramidase (EC 3.2.1.123)
GH5_29	endoglycosylceramidase (EC 3.2.1.123);b-galactosylceramidase (EC 3.2.1.46)
GH5_30	No known activity in this subfamily.<BR> Activities in Family: <BR>[retaining] b-1,4-mannan transglycosylase (EC 2.4.1.-);[retaining] arabinoxylan-specific endo-b-1,4-xylanase (EC 3.2.1.-);[retaining] exo-xyloglucanase (EC 3.2.1.-);b-1,3-mannanase (EC 3.2.1.-);b-glycosidase (EC 3.2.1.-);b-rutinosidase /a-L-rhamnose-(1,6)-b-D-glucosidase (EC 3.2.1.-);glucomannan-specific endo-b-1,4-glucanase (EC 3.2.1.-);exo-b-1,4-mannobiohydrolase / mannobiose-producing exo-b-mannanase (EC 3.2.1.100);steryl b-glucosidase (EC 3.2.1.104);endoglycosylceramidase (EC 3.2.1.123);chitosanase (EC 3.2.1.132);b-D-galactofuranosidase (EC 3.2.1.146);b-primeverosidase (EC 3.2.1.149);xyloglucan-specific endo-b-1,4-glucanase / endo-xyloglucanase (EC 3.2.1.151);endo-b-1,6-galactanase (EC 3.2.1.164);hesperidin 6-O-a-L-rhamnosyl-b-glucosidase (EC 3.2.1.168);b-glucosidase (EC 3.2.1.21);b-galactosidase (EC 3.2.1.23);b-mannosidase (EC 3.2.1.25);xylan b-1,4-xylosidase (EC 3.2.1.37);endo-b-1,3-glucanase / laminarinase (EC 3.2.1.39);endo-b-1,4-glucanase (EC 3.2.1.4);b-glucosylceramidase (EC 3.2.1.45);b-galactosylceramidase (EC 3.2.1.46);b-N-acetylhexosaminidase (EC 3.2.1.52);a-L-arabinofuranosidase (EC 3.2.1.55);exo-b-1,3-glucanase (EC 3.2.1.58);endo-b-1,3(4)-glucanase / lichenase-laminarinase (EC 3.2.1.6);lichenase / endo-b-1,3-1,4-glucanase (EC 3.2.1.73);exo-b-1,4-glucanase / cellodextrinase (EC 3.2.1.74);endo-b-1,6-glucanase (EC 3.2.1.75);endo-b-1,4-mannanase (EC 3.2.1.78);endo-b-1,4-xylanase (EC 3.2.1.8)
GH5_31	b-1,3-mannanase (EC 3.2.1.-)
GH5_32	No known activity in this subfamily.<BR> Activities in Family: <BR>[retaining] b-1,4-mannan transglycosylase (EC 2.4.1.-);[retaining] arabinoxylan-specific endo-b-1,4-xylanase (EC 3.2.1.-);[retaining] exo-xyloglucanase (EC 3.2.1.-);b-1,3-mannanase (EC 3.2.1.-);b-glycosidase (EC 3.2.1.-);b-rutinosidase /a-L-rhamnose-(1,6)-b-D-glucosidase (EC 3.2.1.-);glucomannan-specific endo-b-1,4-glucanase (EC 3.2.1.-);exo-b-1,4-mannobiohydrolase / mannobiose-producing exo-b-mannanase (EC 3.2.1.100);steryl b-glucosidase (EC 3.2.1.104);endoglycosylceramidase (EC 3.2.1.123);chitosanase (EC 3.2.1.132);b-D-galactofuranosidase (EC 3.2.1.146);b-primeverosidase (EC 3.2.1.149);xyloglucan-specific endo-b-1,4-glucanase / endo-xyloglucanase (EC 3.2.1.151);endo-b-1,6-galactanase (EC 3.2.1.164);hesperidin 6-O-a-L-rhamnosyl-b-glucosidase (EC 3.2.1.168);b-glucosidase (EC 3.2.1.21);b-galactosidase (EC 3.2.1.23);b-mannosidase (EC 3.2.1.25);xylan b-1,4-xylosidase (EC 3.2.1.37);endo-b-1,3-glucanase / laminarinase (EC 3.2.1.39);endo-b-1,4-glucanase (EC 3.2.1.4);b-glucosylceramidase (EC 3.2.1.45);b-galactosylceramidase (EC 3.2.1.46);b-N-acetylhexosaminidase (EC 3.2.1.52);a-L-arabinofuranosidase (EC 3.2.1.55);exo-b-1,3-glucanase (EC 3.2.1.58);endo-b-1,3(4)-glucanase / lichenase-laminarinase (EC 3.2.1.6);lichenase / endo-b-1,3-1,4-glucanase (EC 3.2.1.73);exo-b-1,4-glucanase / cellodextrinase (EC 3.2.1.74);endo-b-1,6-glucanase (EC 3.2.1.75);endo-b-1,4-mannanase (EC 3.2.1.78);endo-b-1,4-xylanase (EC 3.2.1.8)
GH5_33	No known activity in this subfamily.<BR> Activities in Family: <BR>[retaining] b-1,4-mannan transglycosylase (EC 2.4.1.-);[retaining] arabinoxylan-specific endo-b-1,4-xylanase (EC 3.2.1.-);[retaining] exo-xyloglucanase (EC 3.2.1.-);b-1,3-mannanase (EC 3.2.1.-);b-glycosidase (EC 3.2.1.-);b-rutinosidase /a-L-rhamnose-(1,6)-b-D-glucosidase (EC 3.2.1.-);glucomannan-specific endo-b-1,4-glucanase (EC 3.2.1.-);exo-b-1,4-mannobiohydrolase / mannobiose-producing exo-b-mannanase (EC 3.2.1.100);steryl b-glucosidase (EC 3.2.1.104);endoglycosylceramidase (EC 3.2.1.123);chitosanase (EC 3.2.1.132);b-D-galactofuranosidase (EC 3.2.1.146);b-primeverosidase (EC 3.2.1.149);xyloglucan-specific endo-b-1,4-glucanase / endo-xyloglucanase (EC 3.2.1.151);endo-b-1,6-galactanase (EC 3.2.1.164);hesperidin 6-O-a-L-rhamnosyl-b-glucosidase (EC 3.2.1.168);b-glucosidase (EC 3.2.1.21);b-galactosidase (EC 3.2.1.23);b-mannosidase (EC 3.2.1.25);xylan b-1,4-xylosidase (EC 3.2.1.37);endo-b-1,3-glucanase / laminarinase (EC 3.2.1.39);endo-b-1,4-glucanase (EC 3.2.1.4);b-glucosylceramidase (EC 3.2.1.45);b-galactosylceramidase (EC 3.2.1.46);b-N-acetylhexosaminidase (EC 3.2.1.52);a-L-arabinofuranosidase (EC 3.2.1.55);exo-b-1,3-glucanase (EC 3.2.1.58);endo-b-1,3(4)-glucanase / lichenase-laminarinase (EC 3.2.1.6);lichenase / endo-b-1,3-1,4-glucanase (EC 3.2.1.73);exo-b-1,4-glucanase / cellodextrinase (EC 3.2.1.74);endo-b-1,6-glucanase (EC 3.2.1.75);endo-b-1,4-mannanase (EC 3.2.1.78);endo-b-1,4-xylanase (EC 3.2.1.8)
GH5_34	[retaining] arabinoxylan-specific endo-b-1,4-xylanase (EC 3.2.1.-)
GH5_35	endo-b-1,4-xylanase (EC 3.2.1.8)
GH5_36	endo-b-1,4-mannanase (EC 3.2.1.78)
GH5_37	b-glycosidase (EC 3.2.1.-);endo-b-1,4-glucanase (EC 3.2.1.4);lichenase / endo-b-1,3-1,4-glucanase (EC 3.2.1.73);exo-b-1,4-glucanase / cellodextrinase (EC 3.2.1.74)
GH5_38	b-glycosidase (EC 3.2.1.-);endo-b-1,4-glucanase (EC 3.2.1.4);lichenase / endo-b-1,3-1,4-glucanase (EC 3.2.1.73)
GH5_39	No known activity in this subfamily.<BR> Activities in Family: <BR>[retaining] b-1,4-mannan transglycosylase (EC 2.4.1.-);[retaining] arabinoxylan-specific endo-b-1,4-xylanase (EC 3.2.1.-);[retaining] exo-xyloglucanase (EC 3.2.1.-);b-1,3-mannanase (EC 3.2.1.-);b-glycosidase (EC 3.2.1.-);b-rutinosidase /a-L-rhamnose-(1,6)-b-D-glucosidase (EC 3.2.1.-);glucomannan-specific endo-b-1,4-glucanase (EC 3.2.1.-);exo-b-1,4-mannobiohydrolase / mannobiose-producing exo-b-mannanase (EC 3.2.1.100);steryl b-glucosidase (EC 3.2.1.104);endoglycosylceramidase (EC 3.2.1.123);chitosanase (EC 3.2.1.132);b-D-galactofuranosidase (EC 3.2.1.146);b-primeverosidase (EC 3.2.1.149);xyloglucan-specific endo-b-1,4-glucanase / endo-xyloglucanase (EC 3.2.1.151);endo-b-1,6-galactanase (EC 3.2.1.164);hesperidin 6-O-a-L-rhamnosyl-b-glucosidase (EC 3.2.1.168);b-glucosidase (EC 3.2.1.21);b-galactosidase (EC 3.2.1.23);b-mannosidase (EC 3.2.1.25);xylan b-1,4-xylosidase (EC 3.2.1.37);endo-b-1,3-glucanase / laminarinase (EC 3.2.1.39);endo-b-1,4-glucanase (EC 3.2.1.4);b-glucosylceramidase (EC 3.2.1.45);b-galactosylceramidase (EC 3.2.1.46);b-N-acetylhexosaminidase (EC 3.2.1.52);a-L-arabinofuranosidase (EC 3.2.1.55);exo-b-1,3-glucanase (EC 3.2.1.58);endo-b-1,3(4)-glucanase / lichenase-laminarinase (EC 3.2.1.6);lichenase / endo-b-1,3-1,4-glucanase (EC 3.2.1.73);exo-b-1,4-glucanase / cellodextrinase (EC 3.2.1.74);endo-b-1,6-glucanase (EC 3.2.1.75);endo-b-1,4-mannanase (EC 3.2.1.78);endo-b-1,4-xylanase (EC 3.2.1.8)
GH5_40	endo-b-1,4-mannanase (EC 3.2.1.78)
GH5_41	endo-b-1,4-mannanase (EC 3.2.1.78)
GH5_42	No known activity in this subfamily.<BR> Activities in Family: <BR>[retaining] b-1,4-mannan transglycosylase (EC 2.4.1.-);[retaining] arabinoxylan-specific endo-b-1,4-xylanase (EC 3.2.1.-);[retaining] exo-xyloglucanase (EC 3.2.1.-);b-1,3-mannanase (EC 3.2.1.-);b-glycosidase (EC 3.2.1.-);b-rutinosidase /a-L-rhamnose-(1,6)-b-D-glucosidase (EC 3.2.1.-);glucomannan-specific endo-b-1,4-glucanase (EC 3.2.1.-);exo-b-1,4-mannobiohydrolase / mannobiose-producing exo-b-mannanase (EC 3.2.1.100);steryl b-glucosidase (EC 3.2.1.104);endoglycosylceramidase (EC 3.2.1.123);chitosanase (EC 3.2.1.132);b-D-galactofuranosidase (EC 3.2.1.146);b-primeverosidase (EC 3.2.1.149);xyloglucan-specific endo-b-1,4-glucanase / endo-xyloglucanase (EC 3.2.1.151);endo-b-1,6-galactanase (EC 3.2.1.164);hesperidin 6-O-a-L-rhamnosyl-b-glucosidase (EC 3.2.1.168);b-glucosidase (EC 3.2.1.21);b-galactosidase (EC 3.2.1.23);b-mannosidase (EC 3.2.1.25);xylan b-1,4-xylosidase (EC 3.2.1.37);endo-b-1,3-glucanase / laminarinase (EC 3.2.1.39);endo-b-1,4-glucanase (EC 3.2.1.4);b-glucosylceramidase (EC 3.2.1.45);b-galactosylceramidase (EC 3.2.1.46);b-N-acetylhexosaminidase (EC 3.2.1.52);a-L-arabinofuranosidase (EC 3.2.1.55);exo-b-1,3-glucanase (EC 3.2.1.58);endo-b-1,3(4)-glucanase / lichenase-laminarinase (EC 3.2.1.6);lichenase / endo-b-1,3-1,4-glucanase (EC 3.2.1.73);exo-b-1,4-glucanase / cellodextrinase (EC 3.2.1.74);endo-b-1,6-glucanase (EC 3.2.1.75);endo-b-1,4-mannanase (EC 3.2.1.78);endo-b-1,4-xylanase (EC 3.2.1.8)
GH5_43	b-glucosidase (EC 3.2.1.21)
GH5_44	b-galactosidase (EC 3.2.1.23);exo-b-1,3-glucanase (EC 3.2.1.58)
GH5_45	b-glucosidase (EC 3.2.1.21);a-L-arabinofuranosidase (EC 3.2.1.55)
GH5_46	endo-b-1,4-glucanase (EC 3.2.1.4)
GH5_47	endo-b-1,3-glucanase / laminarinase (EC 3.2.1.39);endo-b-1,6-glucanase (EC 3.2.1.75)
GH5_48	chitosanase (EC 3.2.1.132);b-N-acetylhexosaminidase (EC 3.2.1.52)
GH5_49	No known activity in this subfamily.<BR> Activities in Family: <BR>[retaining] b-1,4-mannan transglycosylase (EC 2.4.1.-);[retaining] arabinoxylan-specific endo-b-1,4-xylanase (EC 3.2.1.-);[retaining] exo-xyloglucanase (EC 3.2.1.-);b-1,3-mannanase (EC 3.2.1.-);b-glycosidase (EC 3.2.1.-);b-rutinosidase /a-L-rhamnose-(1,6)-b-D-glucosidase (EC 3.2.1.-);glucomannan-specific endo-b-1,4-glucanase (EC 3.2.1.-);exo-b-1,4-mannobiohydrolase / mannobiose-producing exo-b-mannanase (EC 3.2.1.100);steryl b-glucosidase (EC 3.2.1.104);endoglycosylceramidase (EC 3.2.1.123);chitosanase (EC 3.2.1.132);b-D-galactofuranosidase (EC 3.2.1.146);b-primeverosidase (EC 3.2.1.149);xyloglucan-specific endo-b-1,4-glucanase / endo-xyloglucanase (EC 3.2.1.151);endo-b-1,6-galactanase (EC 3.2.1.164);hesperidin 6-O-a-L-rhamnosyl-b-glucosidase (EC 3.2.1.168);b-glucosidase (EC 3.2.1.21);b-galactosidase (EC 3.2.1.23);b-mannosidase (EC 3.2.1.25);xylan b-1,4-xylosidase (EC 3.2.1.37);endo-b-1,3-glucanase / laminarinase (EC 3.2.1.39);endo-b-1,4-glucanase (EC 3.2.1.4);b-glucosylceramidase (EC 3.2.1.45);b-galactosylceramidase (EC 3.2.1.46);b-N-acetylhexosaminidase (EC 3.2.1.52);a-L-arabinofuranosidase (EC 3.2.1.55);exo-b-1,3-glucanase (EC 3.2.1.58);endo-b-1,3(4)-glucanase / lichenase-laminarinase (EC 3.2.1.6);lichenase / endo-b-1,3-1,4-glucanase (EC 3.2.1.73);exo-b-1,4-glucanase / cellodextrinase (EC 3.2.1.74);endo-b-1,6-glucanase (EC 3.2.1.75);endo-b-1,4-mannanase (EC 3.2.1.78);endo-b-1,4-xylanase (EC 3.2.1.8)
GH5_50	No known activity in this subfamily.<BR> Activities in Family: <BR>[retaining] b-1,4-mannan transglycosylase (EC 2.4.1.-);[retaining] arabinoxylan-specific endo-b-1,4-xylanase (EC 3.2.1.-);[retaining] exo-xyloglucanase (EC 3.2.1.-);b-1,3-mannanase (EC 3.2.1.-);b-glycosidase (EC 3.2.1.-);b-rutinosidase /a-L-rhamnose-(1,6)-b-D-glucosidase (EC 3.2.1.-);glucomannan-specific endo-b-1,4-glucanase (EC 3.2.1.-);exo-b-1,4-mannobiohydrolase / mannobiose-producing exo-b-mannanase (EC 3.2.1.100);steryl b-glucosidase (EC 3.2.1.104);endoglycosylceramidase (EC 3.2.1.123);chitosanase (EC 3.2.1.132);b-D-galactofuranosidase (EC 3.2.1.146);b-primeverosidase (EC 3.2.1.149);xyloglucan-specific endo-b-1,4-glucanase / endo-xyloglucanase (EC 3.2.1.151);endo-b-1,6-galactanase (EC 3.2.1.164);hesperidin 6-O-a-L-rhamnosyl-b-glucosidase (EC 3.2.1.168);b-glucosidase (EC 3.2.1.21);b-galactosidase (EC 3.2.1.23);b-mannosidase (EC 3.2.1.25);xylan b-1,4-xylosidase (EC 3.2.1.37);endo-b-1,3-glucanase / laminarinase (EC 3.2.1.39);endo-b-1,4-glucanase (EC 3.2.1.4);b-glucosylceramidase (EC 3.2.1.45);b-galactosylceramidase (EC 3.2.1.46);b-N-acetylhexosaminidase (EC 3.2.1.52);a-L-arabinofuranosidase (EC 3.2.1.55);exo-b-1,3-glucanase (EC 3.2.1.58);endo-b-1,3(4)-glucanase / lichenase-laminarinase (EC 3.2.1.6);lichenase / endo-b-1,3-1,4-glucanase (EC 3.2.1.73);exo-b-1,4-glucanase / cellodextrinase (EC 3.2.1.74);endo-b-1,6-glucanase (EC 3.2.1.75);endo-b-1,4-mannanase (EC 3.2.1.78);endo-b-1,4-xylanase (EC 3.2.1.8)
GH5_51	No known activity in this subfamily.<BR> Activities in Family: <BR>[retaining] b-1,4-mannan transglycosylase (EC 2.4.1.-);[retaining] arabinoxylan-specific endo-b-1,4-xylanase (EC 3.2.1.-);[retaining] exo-xyloglucanase (EC 3.2.1.-);b-1,3-mannanase (EC 3.2.1.-);b-glycosidase (EC 3.2.1.-);b-rutinosidase /a-L-rhamnose-(1,6)-b-D-glucosidase (EC 3.2.1.-);glucomannan-specific endo-b-1,4-glucanase (EC 3.2.1.-);exo-b-1,4-mannobiohydrolase / mannobiose-producing exo-b-mannanase (EC 3.2.1.100);steryl b-glucosidase (EC 3.2.1.104);endoglycosylceramidase (EC 3.2.1.123);chitosanase (EC 3.2.1.132);b-D-galactofuranosidase (EC 3.2.1.146);b-primeverosidase (EC 3.2.1.149);xyloglucan-specific endo-b-1,4-glucanase / endo-xyloglucanase (EC 3.2.1.151);endo-b-1,6-galactanase (EC 3.2.1.164);hesperidin 6-O-a-L-rhamnosyl-b-glucosidase (EC 3.2.1.168);b-glucosidase (EC 3.2.1.21);b-galactosidase (EC 3.2.1.23);b-mannosidase (EC 3.2.1.25);xylan b-1,4-xylosidase (EC 3.2.1.37);endo-b-1,3-glucanase / laminarinase (EC 3.2.1.39);endo-b-1,4-glucanase (EC 3.2.1.4);b-glucosylceramidase (EC 3.2.1.45);b-galactosylceramidase (EC 3.2.1.46);b-N-acetylhexosaminidase (EC 3.2.1.52);a-L-arabinofuranosidase (EC 3.2.1.55);exo-b-1,3-glucanase (EC 3.2.1.58);endo-b-1,3(4)-glucanase / lichenase-laminarinase (EC 3.2.1.6);lichenase / endo-b-1,3-1,4-glucanase (EC 3.2.1.73);exo-b-1,4-glucanase / cellodextrinase (EC 3.2.1.74);endo-b-1,6-glucanase (EC 3.2.1.75);endo-b-1,4-mannanase (EC 3.2.1.78);endo-b-1,4-xylanase (EC 3.2.1.8)
GH5_52	b-glycosidase (EC 3.2.1.-);exo-b-1,4-glucanase / cellodextrinase (EC 3.2.1.74)
GH5_53	exo-b-1,4-glucanase / cellodextrinase (EC 3.2.1.74)
GH5_54	No known activity in this subfamily.<BR> Activities in Family: <BR>[retaining] b-1,4-mannan transglycosylase (EC 2.4.1.-);[retaining] arabinoxylan-specific endo-b-1,4-xylanase (EC 3.2.1.-);[retaining] exo-xyloglucanase (EC 3.2.1.-);b-1,3-mannanase (EC 3.2.1.-);b-glycosidase (EC 3.2.1.-);b-rutinosidase /a-L-rhamnose-(1,6)-b-D-glucosidase (EC 3.2.1.-);glucomannan-specific endo-b-1,4-glucanase (EC 3.2.1.-);exo-b-1,4-mannobiohydrolase / mannobiose-producing exo-b-mannanase (EC 3.2.1.100);steryl b-glucosidase (EC 3.2.1.104);endoglycosylceramidase (EC 3.2.1.123);chitosanase (EC 3.2.1.132);b-D-galactofuranosidase (EC 3.2.1.146);b-primeverosidase (EC 3.2.1.149);xyloglucan-specific endo-b-1,4-glucanase / endo-xyloglucanase (EC 3.2.1.151);endo-b-1,6-galactanase (EC 3.2.1.164);hesperidin 6-O-a-L-rhamnosyl-b-glucosidase (EC 3.2.1.168);b-glucosidase (EC 3.2.1.21);b-galactosidase (EC 3.2.1.23);b-mannosidase (EC 3.2.1.25);xylan b-1,4-xylosidase (EC 3.2.1.37);endo-b-1,3-glucanase / laminarinase (EC 3.2.1.39);endo-b-1,4-glucanase (EC 3.2.1.4);b-glucosylceramidase (EC 3.2.1.45);b-galactosylceramidase (EC 3.2.1.46);b-N-acetylhexosaminidase (EC 3.2.1.52);a-L-arabinofuranosidase (EC 3.2.1.55);exo-b-1,3-glucanase (EC 3.2.1.58);endo-b-1,3(4)-glucanase / lichenase-laminarinase (EC 3.2.1.6);lichenase / endo-b-1,3-1,4-glucanase (EC 3.2.1.73);exo-b-1,4-glucanase / cellodextrinase (EC 3.2.1.74);endo-b-1,6-glucanase (EC 3.2.1.75);endo-b-1,4-mannanase (EC 3.2.1.78);endo-b-1,4-xylanase (EC 3.2.1.8)
GH5_55	endo-b-1,4-glucanase (EC 3.2.1.4);endo-b-1,4-mannanase (EC 3.2.1.78)
GH5_56	No known activity in this subfamily.<BR> Activities in Family: <BR>[retaining] b-1,4-mannan transglycosylase (EC 2.4.1.-);[retaining] arabinoxylan-specific endo-b-1,4-xylanase (EC 3.2.1.-);[retaining] exo-xyloglucanase (EC 3.2.1.-);b-1,3-mannanase (EC 3.2.1.-);b-glycosidase (EC 3.2.1.-);b-rutinosidase /a-L-rhamnose-(1,6)-b-D-glucosidase (EC 3.2.1.-);glucomannan-specific endo-b-1,4-glucanase (EC 3.2.1.-);exo-b-1,4-mannobiohydrolase / mannobiose-producing exo-b-mannanase (EC 3.2.1.100);steryl b-glucosidase (EC 3.2.1.104);endoglycosylceramidase (EC 3.2.1.123);chitosanase (EC 3.2.1.132);b-D-galactofuranosidase (EC 3.2.1.146);b-primeverosidase (EC 3.2.1.149);xyloglucan-specific endo-b-1,4-glucanase / endo-xyloglucanase (EC 3.2.1.151);endo-b-1,6-galactanase (EC 3.2.1.164);hesperidin 6-O-a-L-rhamnosyl-b-glucosidase (EC 3.2.1.168);b-glucosidase (EC 3.2.1.21);b-galactosidase (EC 3.2.1.23);b-mannosidase (EC 3.2.1.25);xylan b-1,4-xylosidase (EC 3.2.1.37);endo-b-1,3-glucanase / laminarinase (EC 3.2.1.39);endo-b-1,4-glucanase (EC 3.2.1.4);b-glucosylceramidase (EC 3.2.1.45);b-galactosylceramidase (EC 3.2.1.46);b-N-acetylhexosaminidase (EC 3.2.1.52);a-L-arabinofuranosidase (EC 3.2.1.55);exo-b-1,3-glucanase (EC 3.2.1.58);endo-b-1,3(4)-glucanase / lichenase-laminarinase (EC 3.2.1.6);lichenase / endo-b-1,3-1,4-glucanase (EC 3.2.1.73);exo-b-1,4-glucanase / cellodextrinase (EC 3.2.1.74);endo-b-1,6-glucanase (EC 3.2.1.75);endo-b-1,4-mannanase (EC 3.2.1.78);endo-b-1,4-xylanase (EC 3.2.1.8)
GH13_1	Hexosyltransferases (EC 2.4.1.-);[retaining] 4-a-glucanotransferase / amylomaltase (EC 2.4.1.25);[retaining] a-amylase (EC 3.2.1.1);[retaining] maltotriose-producing a-amylase (EC 3.2.1.116)
GH13_2	[retaining] acarviosyltransferase (EC 2.4.1.-);[retaining] cyclomaltodextrin glucanotransferase (EC 2.4.1.19);[retaining] a-amylase (EC 3.2.1.1);[retaining] maltotriose-producing a-amylase (EC 3.2.1.116);[retaining] maltogenic a-amylase (EC 3.2.1.133)
GH13_3	a-1,4-glucan: phosphate a-maltosyltransferase (EC 2.4.99.16)
GH13_4	[retaining] amylosucrase (EC 2.4.1.4);[retaining] sucrose a-glucosidase (EC 3.2.1.48)
GH13_5	Hexosyltransferases (EC 2.4.1.-);[retaining] maltopentaose-producing a-amylase (EC 3.2.1.-);[retaining] a-amylase (EC 3.2.1.1);[retaining] maltotriose-producing a-amylase (EC 3.2.1.116);[retaining] maltohexaose-producing a-amylase (EC 3.2.1.98)
GH13_6	[retaining] a-amylase (EC 3.2.1.1);[retaining] maltohexaose-producing a-amylase (EC 3.2.1.98)
GH13_7	[retaining] a-amylase (EC 3.2.1.1)
GH13_8	[retaining] a-1,4-glucan branching enzyme (EC 2.4.1.18)
GH13_9	[retaining] a-1,4-glucan branching enzyme (EC 2.4.1.18)
GH13_10	[retaining] a-amylase (EC 3.2.1.1);[retaining] maltooligosyltrehalose trehalohydrolase (EC 3.2.1.141)
GH13_11	[retaining] 4-a-glucanotransferase / amylomaltase (EC 2.4.1.25);a-glucosidase (EC 3.2.1.20);[retaining] isoamylase (EC 3.2.1.68)
GH13_12	[retaining] pullulanase (EC 3.2.1.41);[retaining] isoamylase (EC 3.2.1.68)
GH13_13	[retaining] pullulanase (EC 3.2.1.41);[retaining] isoamylase (EC 3.2.1.68)
